time,balance_signal
0.0,-1.2137640231236293
0.01001001001001001,-0.4872850946637073
0.02002002002002002,-0.18386868024494882
0.03003003003003003,1.2646252583992126
0.04004004004004004,0.3500412358380848
0.050050050050050046,-0.5972937954235905
0.06006006006006006,0.26283709649819725
0.07007007007007007,-0.7604150913074786
0.08008008008008008,0.8594862794030119
0.09009009009009009,0.04725423828780201
0.10010010010010009,0.2549448163595159
0.11011011011011011,1.0220963147114865
0.12012012012012012,-0.4826221964056613
0.13013013013013014,-0.4248534602200892
0.14014014014014015,0.06969262921566792
0.15015015015015015,1.0311081282856076
0.16016016016016016,-0.46787981464501616
0.17017017017017017,-1.1340984188097254
0.18018018018018017,0.22419392236244606
0.19019019019019018,0.8865746386426634
0.20020020020020018,1.482045942090546
0.21021021021021022,0.22163730606470855
0.22022022022022023,0.24295352795753772
0.23023023023023023,1.416881853567205
0.24024024024024024,-0.49103937423699967
0.2502502502502503,0.4490910115572893
0.2602602602602603,0.7812899148267339
0.2702702702702703,0.9994195267623439
0.2802802802802803,0.5930732457519026
0.2902902902902903,0.875548522628048
0.3003003003003003,-0.6144473677560915
0.3103103103103103,0.31938092673901053
0.3203203203203203,1.0248796375642688
0.3303303303303303,0.04476711462758881
0.34034034034034033,0.8474613425002916
0.35035035035035034,1.236165428090755
0.36036036036036034,0.7411347003278073
0.37037037037037035,1.0027733084420465
0.38038038038038036,0.35079216896039256
0.39039039039039036,0.7622178943058427
0.40040040040040037,1.333954887028853
0.41041041041041043,1.1161066413618308
0.42042042042042044,0.4877210785049504
0.43043043043043044,1.1347125085758933
0.44044044044044045,1.485906250980972
0.45045045045045046,-0.2752640633233783
0.46046046046046046,1.7437954555979989
0.47047047047047047,1.0191194840559987
0.4804804804804805,1.2450669085433332
0.4904904904904905,1.7493664934093263
0.5005005005005005,0.11794997879740657
0.5105105105105106,0.5882903893807053
0.5205205205205206,0.8616152275014047
0.5305305305305306,0.5407390050809666
0.5405405405405406,1.9512867551842534
0.5505505505505506,0.48986197886674937
0.5605605605605606,0.7656033467027976
0.5705705705705706,1.134048452604787
0.5805805805805806,0.32379721238221276
0.5905905905905906,0.7034050096984205
0.6006006006006006,1.200935733204113
0.6106106106106106,0.7628544251375745
0.6206206206206206,0.7969519992394152
0.6306306306306306,0.6248484147109008
0.6406406406406406,-0.0840496351216688
0.6506506506506506,1.0324021756346657
0.6606606606606606,1.943411008249548
0.6706706706706707,0.8944881005212182
0.6806806806806807,0.8832000455285819
0.6906906906906907,1.325811495728289
0.7007007007007007,0.09188333840982543
0.7107107107107107,1.753915087461524
0.7207207207207207,0.7674585007120641
0.7307307307307307,1.7161127214619414
0.7407407407407407,0.2518783471497624
0.7507507507507507,1.80532545724489
0.7607607607607607,1.1188468806916134
0.7707707707707707,0.8307210761877104
0.7807807807807807,0.7448790033921806
0.7907907907907907,0.43737544881528845
0.8008008008008007,1.356759954608088
0.8108108108108109,0.5883347340775397
0.8208208208208209,-0.5123000878803643
0.8308308308308309,-0.31645008710806954
0.8408408408408409,0.47282311079737166
0.8508508508508509,0.6196610686059795
0.8608608608608609,0.45814435250408153
0.8708708708708709,1.1324020953503373
0.8808808808808809,-0.7139465637159182
0.8908908908908909,0.39126704928108746
0.9009009009009009,-0.8723531496397345
0.9109109109109109,0.8457096046512605
0.9209209209209209,0.18013290541807758
0.9309309309309309,0.48477880184949806
0.9409409409409409,-0.23507281642678352
0.950950950950951,0.8386055915233122
0.960960960960961,0.7950115946249087
0.970970970970971,0.3940060239767424
0.980980980980981,-0.02856943168640431
0.990990990990991,0.3819955464909407
1.001001001001001,-0.5472980219159006
1.011011011011011,0.41644121917497473
1.021021021021021,1.0317828743607829
1.031031031031031,0.6159291127059927
1.0410410410410411,-0.5713499433524935
1.0510510510510511,0.07660533925734365
1.0610610610610611,-0.9900789717391698
1.0710710710710711,0.23053502525008468
1.0810810810810811,0.002355780108865016
1.0910910910910911,-1.385623556822482
1.1011011011011012,-0.9176929390475426
1.1111111111111112,-0.5740932001596015
1.1211211211211212,-0.4272097473323125
1.1311311311311312,-1.2485297401985571
1.1411411411411412,-0.065261745961992
1.1511511511511512,-0.33613968403092975
1.1611611611611612,-0.6209245157306218
1.1711711711711712,-1.1168806417427672
1.1811811811811812,0.05388447609950624
1.1911911911911912,0.3448851786054337
1.2012012012012012,-0.9295826329437581
1.2112112112112112,-0.9941942811231823
1.2212212212212212,-0.26902749826799555
1.2312312312312312,-0.8624177205417557
1.2412412412412412,-0.7464086767549616
1.2512512512512513,-0.35373055236727047
1.2612612612612613,-1.9477493057742725
1.2712712712712713,0.18213315788175186
1.2812812812812813,-0.7882805615721724
1.2912912912912913,-0.9070341173144092
1.3013013013013013,-0.8843985749062045
1.3113113113113113,-0.8517484636212909
1.3213213213213213,-1.7996364595786214
1.3313313313313313,0.1358507719411029
1.3413413413413413,-0.8623986040427243
1.3513513513513513,-0.6581840241628665
1.3613613613613613,-0.3401835363142405
1.3713713713713713,-1.505118003667816
1.3813813813813813,-0.5759778550891365
1.3913913913913913,-1.1025987273540627
1.4014014014014013,-0.3948344139127027
1.4114114114114114,-2.1067889838763474
1.4214214214214214,-0.998635842821266
1.4314314314314314,-1.3136480403514872
1.4414414414414414,-0.8452808134224162
1.4514514514514514,-0.9168232891588765
1.4614614614614614,-1.3861851654383226
1.4714714714714714,-1.4308766230472
1.4814814814814814,-1.1058899933988453
1.4914914914914914,-1.5181456877164472
1.5015015015015014,-0.4996309555401906
1.5115115115115114,-1.130648036679737
1.5215215215215214,-2.735019251328528
1.5315315315315314,-1.2797447422289632
1.5415415415415414,-1.5354090869870252
1.5515515515515514,-1.9830500703254237
1.5615615615615615,-1.6816892289933185
1.5715715715715715,-0.9473756200701764
1.5815815815815815,-0.22213720228814654
1.5915915915915915,-0.764242551990806
1.6016016016016015,-1.3123653818007628
1.6116116116116117,-0.6272249976879993
1.6216216216216217,-1.224834873692684
1.6316316316316317,-1.4793758326996878
1.6416416416416417,-1.6298586392958956
1.6516516516516517,-1.876230673331882
1.6616616616616617,-1.1315241801878442
1.6716716716716717,-0.7829354091047721
1.6816816816816818,-0.8205493788365092
1.6916916916916918,-1.1306196710524934
1.7017017017017018,-1.4967350108351696
1.7117117117117118,-0.43475046992264815
1.7217217217217218,-1.5960672629234487
1.7317317317317318,-0.3581851456022272
1.7417417417417418,-1.3405724865883273
1.7517517517517518,-1.1153453697127624
1.7617617617617618,-1.5613161906500839
1.7717717717717718,-0.9334091875856714
1.7817817817817818,0.09715911504119953
1.7917917917917918,-0.3265029768524484
1.8018018018018018,0.026124760782121365
1.8118118118118118,-0.28481811770921184
1.8218218218218218,-1.2608962748384998
1.8318318318318318,-0.7493457026612805
1.8418418418418419,-0.9830952126386406
1.8518518518518519,0.37830382602673174
1.8618618618618619,-0.9506266381889406
1.8718718718718719,0.08719108601100131
1.8818818818818819,0.1398210838343572
1.8918918918918919,0.7595824852386948
1.901901901901902,-0.5174769961555452
1.911911911911912,0.17525920709601375
1.921921921921922,1.2288815800605677
1.931931931931932,-0.7769124579855425
1.941941941941942,-1.2933636740077212
1.951951951951952,-1.3180510959194072
1.961961961961962,0.39619542358412213
1.971971971971972,-1.3430808757746597
1.981981981981982,-0.520577068122047
1.991991991991992,0.2829270193315372
2.002002002002002,0.1368873333102335
2.012012012012012,0.20577813864526662
2.022022022022022,0.12365979001762327
2.032032032032032,0.79020182826943
2.042042042042042,-0.43085171420973895
2.052052052052052,-0.2935037930046644
2.062062062062062,-0.23032980240755516
2.0720720720720722,0.4942363627227876
2.0820820820820822,0.726711080227125
2.0920920920920922,0.4659474407922705
2.1021021021021022,1.00487988443966
2.1121121121121122,-0.40489480731044863
2.1221221221221223,1.438476969246362
2.1321321321321323,1.1684825537785313
2.1421421421421423,0.8768713694672058
2.1521521521521523,1.573750596518183
2.1621621621621623,-0.3577471858680733
2.1721721721721723,0.16169313079574382
2.1821821821821823,0.12637708348721977
2.1921921921921923,0.8563446569441245
2.2022022022022023,-0.22807267826870878
2.2122122122122123,1.140462721581243
2.2222222222222223,1.4646644725927216
2.2322322322322323,1.1779586684166454
2.2422422422422423,0.7500434720575829
2.2522522522522523,0.16096045205287604
2.2622622622622623,0.37521017284501723
2.2722722722722724,1.5381605194073804
2.2822822822822824,1.2647996516700846
2.2922922922922924,0.7718210787518652
2.3023023023023024,0.4368309411941257
2.3123123123123124,-0.2758970066943048
2.3223223223223224,0.1568346375177337
2.3323323323323324,2.05165886825434
2.3423423423423424,-0.01348809131075121
2.3523523523523524,0.9136683327030531
2.3623623623623624,1.6272354357344438
2.3723723723723724,0.13995127913486038
2.3823823823823824,1.1595939604317609
2.3923923923923924,1.4998909680532928
2.4024024024024024,0.8135094436851511
2.4124124124124124,2.754787750615232
2.4224224224224224,-0.0779032502275687
2.4324324324324325,1.668687461959377
2.4424424424424425,0.8820319531449379
2.4524524524524525,1.3285669144300112
2.4624624624624625,1.2709824613895606
2.4724724724724725,0.7320670438047804
2.4824824824824825,1.1753228240272833
2.4924924924924925,-0.11962041680902066
2.5025025025025025,1.4479450683671349
2.5125125125125125,1.1949760490066437
2.5225225225225225,1.3974566362013847
2.5325325325325325,1.5423227007621472
2.5425425425425425,1.230361692858014
2.5525525525525525,1.1580912618880361
2.5625625625625625,0.3852209430552625
2.5725725725725725,0.6607490879490616
2.5825825825825826,1.67123786773283
2.5925925925925926,1.7487691948159927
2.6026026026026026,0.8854424379261824
2.6126126126126126,0.9427269363890692
2.6226226226226226,0.44470447140791436
2.6326326326326326,1.59475201602495
2.6426426426426426,1.29572504827862
2.6526526526526526,2.091407552633597
2.6626626626626626,0.3685241163188434
2.6726726726726726,0.46999031404627634
2.6826826826826826,0.8889501547663323
2.6926926926926926,1.2845427030175374
2.7027027027027026,0.6640256207262377
2.7127127127127126,0.21922788339247076
2.7227227227227226,1.1851913935914347
2.7327327327327327,1.0907083577137
2.7427427427427427,0.011534832526319566
2.7527527527527527,1.5061285599347731
2.7627627627627627,1.3324385548861457
2.7727727727727727,0.6580035655095859
2.7827827827827827,0.6729724484547431
2.7927927927927927,0.9675031894013114
2.8028028028028027,0.2310729418516475
2.8128128128128127,0.45182106831751045
2.8228228228228227,-0.6703614545554141
2.8328328328328327,1.1050826047705735
2.8428428428428427,-0.525315130024808
2.8528528528528527,1.3642974991093582
2.8628628628628627,0.1829414958795875
2.8728728728728727,0.2767036258661818
2.8828828828828827,0.10377886706619747
2.8928928928928928,0.20579822465809683
